workclass,race,sex,hours-per-week,native-country,label,age-range,educationDegree
Self-emp-not-inc,White,Male,21-40,?,<=50K,45-60,Elementary
Private,Asian-Pac-Islander,Male,61-80,India,>50K,30-45,PostMaster
?,White,Male,21-40,?,<=50K,45-60,Elementary
Private,Asian-Pac-Islander,Male,21-40,Cambodia,>50K,30-45,Bach
Private,Asian-Pac-Islander,Male,21-40,?,<=50K,30-45,HS-College
Private,White,Male,61-80,Mexico,<=50K,30-45,Preschool
Private,White,Male,61-80,Mexico,<=50K,30-45,MiddleSchool
Private,White,Male,21-40,?,<=50K,30-45,HS-College
Private,White,Female,21-40,Dominican-Republic,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,41-60,Thailand,>50K,30-45,PostMaster
Private,White,Male,61-80,Yugoslavia,>50K,30-45,Bach
Local-gov,White,Female,21-40,Germany,>50K,30-45,Bach
Private,White,Male,41-60,Canada,>50K,30-45,Mast
Private,Asian-Pac-Islander,Male,41-60,China,<=50K,30-45,HS-College
Private,White,Male,21-40,Mexico,<=50K,15-30,Assoc
Private,White,Male,41-60,Italy,<=50K,30-45,Bach
Private,White,Male,41-60,Mexico,<=50K,30-45,MiddleSchool
Private,White,Male,21-40,Germany,<=50K,30-45,HS-College
Private,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,30-45,Assoc
Private,White,Female,21-40,?,<=50K,30-45,HS-College
Private,White,Male,41-60,Ireland,<=50K,15-30,HS-College
Private,White,Male,21-40,?,>50K,30-45,Mast
Self-emp-inc,White,Male,41-60,?,<=50K,45-60,MiddleSchool
Private,Black,Female,21-40,?,<=50K,30-45,MiddleSchool
Private,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,60-75,HS-College
Private,Asian-Pac-Islander,Female,21-40,Thailand,<=50K,30-45,Bach
State-gov,Asian-Pac-Islander,Male,0-20,India,<=50K,15-30,Mast
Private,White,Female,21-40,?,<=50K,45-60,Elementary
Private,White,Male,21-40,Mexico,<=50K,45-60,Elementary
Self-emp-inc,Black,Male,21-40,Haiti,<=50K,30-45,Assoc
Private,Black,Female,0-20,?,<=50K,15-30,HS-College
?,Asian-Pac-Islander,Male,21-40,China,<=50K,60-75,HS-College
Private,Asian-Pac-Islander,Male,21-40,Hong,>50K,15-30,Mast
Private,White,Female,21-40,Canada,<=50K,45-60,HS-College
Private,White,Male,21-40,Dominican-Republic,<=50K,15-30,MiddleSchool
?,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,15-30,Bach
Private,White,Female,21-40,Germany,<=50K,45-60,HS-College
Private,Black,Female,21-40,?,<=50K,30-45,Assoc
Private,Black,Female,21-40,Haiti,<=50K,30-45,MiddleSchool
Private,White,Male,21-40,Mexico,<=50K,15-30,MiddleSchool
Private,White,Female,21-40,Iran,<=50K,15-30,Assoc
Private,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,45-60,Assoc
Private,White,Male,21-40,Guatemala,<=50K,15-30,HS-College
Private,White,Male,41-60,Canada,>50K,45-60,Assoc
Private,Black,Female,21-40,Jamaica,<=50K,15-30,Assoc
Local-gov,Asian-Pac-Islander,Female,0-20,Japan,<=50K,30-45,Bach
Private,White,Male,21-40,Mexico,>50K,30-45,HS-College
?,White,Male,0-20,Canada,<=50K,75-100,HS-College
Private,White,Male,41-60,Mexico,<=50K,15-30,MiddleSchool
Private,White,Male,21-40,Nicaragua,<=50K,15-30,Assoc
Private,White,Male,21-40,Mexico,<=50K,15-30,MiddleSchool
Private,White,Male,21-40,Mexico,<=50K,30-45,Elementary
Private,Asian-Pac-Islander,Female,0-20,Vietnam,<=50K,15-30,Preschool
Private,White,Male,21-40,?,<=50K,15-30,Assoc
Private,White,Male,41-60,Germany,>50K,30-45,Assoc
Private,White,Male,21-40,Mexico,<=50K,15-30,MiddleSchool
Federal-gov,White,Male,21-40,Columbia,<=50K,45-60,Assoc
Private,White,Male,0-20,Cuba,<=50K,60-75,Bach
Private,White,Male,21-40,Mexico,<=50K,15-30,HS-College
Private,Black,Male,21-40,Haiti,>50K,45-60,Preschool
Private,White,Male,41-60,Mexico,<=50K,15-30,Elementary
Private,Asian-Pac-Islander,Female,21-40,?,<=50K,30-45,PostMaster
Private,White,Male,21-40,El-Salvador,<=50K,15-30,Assoc
Private,Black,Male,41-60,Haiti,>50K,45-60,Assoc
Private,White,Female,21-40,?,<=50K,45-60,Bach
Private,Asian-Pac-Islander,Male,41-60,India,>50K,30-45,Mast
Private,Asian-Pac-Islander,Female,21-40,India,<=50K,45-60,Bach
Local-gov,White,Male,41-60,?,<=50K,30-45,Bach
Self-emp-not-inc,White,Male,21-40,Cuba,<=50K,30-45,Elementary
?,White,Female,0-20,Poland,<=50K,30-45,Assoc
?,Asian-Pac-Islander,Male,21-40,Taiwan,<=50K,15-30,Bach
Private,White,Male,41-60,Germany,<=50K,15-30,Mast
Self-emp-not-inc,White,Male,21-40,Italy,<=50K,15-30,HS-College
Private,White,Male,21-40,?,<=50K,45-60,Bach
Private,Asian-Pac-Islander,Female,21-40,Vietnam,<=50K,15-30,HS-College
Private,White,Male,21-40,?,>50K,45-60,Mast
Private,White,Female,21-40,Mexico,<=50K,30-45,HS-College
Private,White,Male,41-60,Mexico,<=50K,30-45,MiddleSchool
Private,White,Male,21-40,?,<=50K,30-45,HS-College
Private,White,Male,41-60,Portugal,<=50K,30-45,HS-College
Private,Black,Male,21-40,Mexico,<=50K,15-30,Elementary
?,Asian-Pac-Islander,Female,0-20,Taiwan,<=50K,15-30,Bach
Private,Asian-Pac-Islander,Male,21-40,China,<=50K,60-75,Preschool
Private,White,Male,41-60,Hungary,<=50K,30-45,Bach
Local-gov,White,Female,41-60,?,<=50K,60-75,Mast
Self-emp-not-inc,White,Male,41-60,?,<=50K,30-45,Bach
Local-gov,White,Female,21-40,France,>50K,30-45,Assoc
Private,Black,Female,21-40,Jamaica,<=50K,30-45,HS-College
Self-emp-not-inc,Asian-Pac-Islander,Male,41-60,Iran,<=50K,30-45,Bach
Private,White,Male,21-40,Mexico,<=50K,45-60,HS-College
Private,White,Female,0-20,France,<=50K,15-30,HS-College
Self-emp-not-inc,Asian-Pac-Islander,Male,21-40,Thailand,<=50K,45-60,HS-College
Self-emp-not-inc,White,Female,61-80,Greece,>50K,45-60,MiddleSchool
Private,White,Female,0-20,Canada,<=50K,15-30,Assoc
Private,Other,Male,21-40,Columbia,<=50K,45-60,HS-College
Private,Asian-Pac-Islander,Male,21-40,Cambodia,<=50K,30-45,HS-College
Private,Asian-Pac-Islander,Male,21-40,Laos,<=50K,15-30,Assoc
Private,Other,Female,21-40,?,<=50K,30-45,Assoc
Private,White,Male,21-40,Mexico,<=50K,15-30,MiddleSchool
Private,White,Male,21-40,?,<=50K,15-30,Elementary
Self-emp-inc,White,Male,41-60,?,<=50K,30-45,MiddleSchool
Private,White,Male,41-60,France,>50K,30-45,Mast
Private,White,Male,61-80,Greece,>50K,15-30,Assoc
Private,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,15-30,Assoc
Private,White,Female,21-40,Poland,<=50K,15-30,Assoc
Private,White,Male,21-40,Puerto-Rico,<=50K,15-30,HS-College
Private,White,Male,21-40,England,<=50K,30-45,Assoc
Private,White,Male,21-40,Scotland,<=50K,30-45,HS-College
Private,White,Female,21-40,Portugal,<=50K,45-60,Preschool
Private,Black,Male,41-60,Outlying-US(Guam-USVI-etc),<=50K,15-30,Assoc
Private,Black,Male,41-60,?,>50K,30-45,MiddleSchool
Private,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,45-60,HS-College
Private,White,Male,41-60,France,>50K,15-30,Mast
Private,Asian-Pac-Islander,Female,21-40,Taiwan,>50K,30-45,Mast
Private,Other,Male,0-20,Puerto-Rico,<=50K,15-30,HS-College
Private,White,Male,21-40,?,<=50K,45-60,Preschool
Private,White,Male,21-40,Ireland,>50K,60-75,Bach
Private,Other,Male,21-40,Puerto-Rico,<=50K,30-45,HS-College
Self-emp-inc,White,Male,41-60,Mexico,<=50K,15-30,HS-College
Private,White,Male,21-40,Mexico,<=50K,45-60,Elementary
Private,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,30-45,Elementary
Private,Asian-Pac-Islander,Male,41-60,Philippines,<=50K,15-30,Bach
Private,White,Male,21-40,Mexico,<=50K,15-30,Elementary
Private,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,45-60,Elementary
Local-gov,Black,Female,21-40,?,<=50K,45-60,Mast
Private,White,Male,41-60,Mexico,<=50K,15-30,HS-College
Private,White,Male,41-60,Peru,<=50K,30-45,Assoc
Private,White,Male,81-100,England,>50K,30-45,Bach
Self-emp-not-inc,White,Male,21-40,Columbia,<=50K,60-75,Assoc
Private,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,15-30,HS-College
?,Black,Female,21-40,Cambodia,<=50K,15-30,Assoc
Private,White,Male,21-40,Mexico,<=50K,30-45,Elementary
Private,White,Male,21-40,Mexico,<=50K,15-30,Elementary
Local-gov,Asian-Pac-Islander,Male,21-40,Philippines,>50K,30-45,Bach
Private,White,Male,21-40,Guatemala,<=50K,30-45,MiddleSchool
Private,Black,Male,21-40,Haiti,<=50K,30-45,HS-College
State-gov,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,30-45,PostMaster
Self-emp-inc,White,Female,0-20,Poland,<=50K,30-45,HS-College
Private,Asian-Pac-Islander,Male,21-40,Philippines,>50K,45-60,Bach
Self-emp-not-inc,White,Female,21-40,Portugal,<=50K,15-30,MiddleSchool
Private,Asian-Pac-Islander,Female,41-60,Philippines,<=50K,30-45,HS-College
Private,White,Male,21-40,Mexico,<=50K,15-30,MiddleSchool
Self-emp-not-inc,White,Male,21-40,Mexico,<=50K,30-45,Elementary
Private,White,Male,21-40,Mexico,<=50K,30-45,HS-College
Private,Other,Male,21-40,Mexico,<=50K,15-30,Elementary
Private,White,Female,21-40,?,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,21-40,Vietnam,<=50K,15-30,HS-College
?,Black,Male,41-60,Germany,<=50K,15-30,HS-College
State-gov,Asian-Pac-Islander,Male,0-20,China,<=50K,30-45,PostMaster
Private,Asian-Pac-Islander,Male,21-40,South,<=50K,15-30,Assoc
?,White,Male,41-60,Dominican-Republic,<=50K,30-45,HS-College
Private,White,Male,41-60,Canada,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,21-40,Mexico,<=50K,30-45,Assoc
Private,Black,Female,21-40,Haiti,<=50K,15-30,Assoc
Private,White,Male,61-80,?,<=50K,45-60,MiddleSchool
Private,Asian-Pac-Islander,Male,0-20,China,<=50K,30-45,Bach
State-gov,Asian-Pac-Islander,Male,21-40,?,<=50K,15-30,Assoc
Private,White,Male,21-40,Mexico,<=50K,15-30,MiddleSchool
Private,White,Female,41-60,Columbia,<=50K,15-30,Assoc
Private,Asian-Pac-Islander,Male,21-40,Japan,>50K,30-45,Bach
Private,White,Female,21-40,Cuba,>50K,15-30,Bach
Private,White,Female,61-80,Italy,<=50K,30-45,HS-College
Self-emp-not-inc,Asian-Pac-Islander,Male,41-60,South,>50K,30-45,Bach
Private,White,Female,0-20,Yugoslavia,<=50K,45-60,Elementary
Private,White,Male,21-40,Mexico,<=50K,15-30,HS-College
State-gov,White,Male,21-40,Puerto-Rico,>50K,45-60,Bach
?,Asian-Pac-Islander,Male,41-60,Japan,>50K,30-45,PostMaster
Private,Black,Male,21-40,?,<=50K,30-45,HS-College
Private,White,Female,41-60,?,<=50K,15-30,Assoc
Private,White,Female,21-40,?,<=50K,30-45,Assoc
Private,White,Male,21-40,France,<=50K,30-45,PostMaster
Private,Other,Female,41-60,Guatemala,<=50K,15-30,HS-College
Private,White,Male,41-60,Portugal,<=50K,15-30,HS-College
Private,White,Female,21-40,Guatemala,<=50K,15-30,Preschool
Self-emp-not-inc,Asian-Pac-Islander,Female,41-60,Thailand,<=50K,45-60,Bach
Private,Asian-Pac-Islander,Male,21-40,?,>50K,30-45,PostMaster
Private,Asian-Pac-Islander,Female,21-40,South,<=50K,15-30,Bach
Private,White,Male,21-40,Mexico,<=50K,45-60,Elementary
Local-gov,Asian-Pac-Islander,Male,21-40,Philippines,>50K,45-60,PostMaster
Private,White,Male,21-40,Canada,>50K,30-45,Assoc
Private,White,Male,41-60,Mexico,<=50K,30-45,Elementary
?,White,Female,21-40,Mexico,<=50K,45-60,Preschool
?,White,Female,21-40,Puerto-Rico,<=50K,15-30,MiddleSchool
Local-gov,Black,Male,21-40,?,<=50K,30-45,Bach
Private,Other,Female,21-40,Trinadad&Tobago,<=50K,45-60,MiddleSchool
Private,White,Female,41-60,Mexico,<=50K,30-45,Bach
?,White,Male,21-40,Mexico,<=50K,45-60,Elementary
Private,Other,Female,21-40,Columbia,<=50K,15-30,HS-College
Private,White,Male,81-100,Portugal,<=50K,30-45,Elementary
Private,Other,Male,21-40,Mexico,<=50K,45-60,Assoc
?,Asian-Pac-Islander,Female,0-20,Thailand,<=50K,15-30,Assoc
Private,White,Male,21-40,Mexico,<=50K,30-45,HS-College
State-gov,White,Male,21-40,Scotland,<=50K,15-30,Mast
Private,Other,Female,21-40,Dominican-Republic,<=50K,15-30,MiddleSchool
Private,Asian-Pac-Islander,Male,21-40,?,<=50K,30-45,HS-College
Private,Asian-Pac-Islander,Male,21-40,India,<=50K,45-60,MiddleSchool
Private,White,Female,21-40,Puerto-Rico,<=50K,30-45,Elementary
Private,Asian-Pac-Islander,Female,21-40,South,<=50K,45-60,MiddleSchool
Private,White,Male,21-40,?,<=50K,30-45,MiddleSchool
Private,Asian-Pac-Islander,Male,21-40,China,<=50K,30-45,Bach
?,White,Female,21-40,Dominican-Republic,<=50K,60-75,MiddleSchool
Private,White,Male,21-40,Mexico,<=50K,15-30,MiddleSchool
?,White,Male,21-40,El-Salvador,<=50K,15-30,HS-College
Private,White,Male,21-40,Mexico,<=50K,45-60,Preschool
Private,White,Male,21-40,Poland,<=50K,45-60,MiddleSchool
Private,White,Male,21-40,?,<=50K,30-45,HS-College
Private,White,Male,21-40,Guatemala,<=50K,30-45,MiddleSchool
Private,White,Male,21-40,Canada,>50K,45-60,Assoc
Self-emp-inc,White,Male,41-60,El-Salvador,>50K,30-45,PostMaster
Private,White,Female,41-60,?,<=50K,15-30,Assoc
Private,Asian-Pac-Islander,Female,21-40,China,>50K,30-45,Mast
Local-gov,White,Male,21-40,Mexico,<=50K,45-60,Preschool
Private,Black,Male,21-40,Haiti,<=50K,30-45,Elementary
Private,White,Male,21-40,Italy,<=50K,30-45,Assoc
Private,Black,Male,21-40,?,<=50K,30-45,Mast
Private,White,Male,21-40,Guatemala,<=50K,15-30,Elementary
Private,Amer-Indian-Eskimo,Male,21-40,Philippines,<=50K,45-60,Bach
Private,White,Male,41-60,Canada,>50K,45-60,Bach
Private,White,Male,41-60,?,<=50K,30-45,PostMaster
Private,Asian-Pac-Islander,Female,21-40,Greece,<=50K,30-45,Assoc
Private,White,Female,0-20,Hungary,<=50K,45-60,HS-College
Private,White,Male,41-60,Italy,>50K,30-45,Bach
Private,Asian-Pac-Islander,Male,21-40,Cambodia,<=50K,30-45,HS-College
Self-emp-inc,White,Male,41-60,Mexico,>50K,30-45,Bach
Private,Other,Male,41-60,?,<=50K,30-45,Bach
Private,White,Male,41-60,Mexico,<=50K,30-45,Elementary
Private,Asian-Pac-Islander,Male,41-60,Philippines,>50K,30-45,Bach
Private,White,Male,21-40,Italy,<=50K,30-45,Assoc
Private,White,Male,21-40,Germany,>50K,45-60,Assoc
Private,Asian-Pac-Islander,Male,61-80,Philippines,>50K,15-30,Bach
Local-gov,Black,Female,0-20,Jamaica,<=50K,15-30,Assoc
Self-emp-not-inc,White,Male,41-60,France,<=50K,45-60,Bach
Private,White,Male,21-40,?,<=50K,15-30,HS-College
Private,White,Male,41-60,England,>50K,30-45,Assoc
Self-emp-inc,White,Female,0-20,?,<=50K,30-45,HS-College
Self-emp-inc,White,Female,61-80,Dominican-Republic,<=50K,30-45,MiddleSchool
Private,White,Male,21-40,Canada,<=50K,15-30,HS-College
Private,White,Male,21-40,Mexico,<=50K,45-60,HS-College
Private,White,Male,21-40,Germany,>50K,30-45,HS-College
Self-emp-inc,Black,Male,41-60,Trinadad&Tobago,<=50K,45-60,Mast
Private,White,Female,21-40,?,<=50K,15-30,Assoc
Self-emp-not-inc,Asian-Pac-Islander,Female,41-60,?,<=50K,30-45,MiddleSchool
Private,Asian-Pac-Islander,Female,0-20,South,<=50K,15-30,Assoc
Private,White,Female,41-60,Germany,<=50K,45-60,Bach
Private,White,Female,21-40,Puerto-Rico,>50K,30-45,Assoc
Federal-gov,White,Male,21-40,Philippines,>50K,30-45,Bach
Private,White,Female,41-60,England,>50K,15-30,Bach
Private,White,Male,21-40,?,>50K,30-45,Assoc
Private,White,Male,41-60,Mexico,<=50K,45-60,Elementary
Private,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,45-60,Bach
Private,White,Male,21-40,India,<=50K,15-30,Assoc
Private,White,Male,21-40,Mexico,<=50K,30-45,Elementary
Private,Amer-Indian-Eskimo,Female,0-20,South,<=50K,15-30,MiddleSchool
Private,Asian-Pac-Islander,Male,21-40,Vietnam,<=50K,45-60,Assoc
Private,Black,Male,41-60,?,<=50K,45-60,MiddleSchool
State-gov,White,Male,0-20,Mexico,<=50K,60-75,Assoc
Private,White,Male,21-40,Mexico,<=50K,15-30,Preschool
Private,White,Male,21-40,Mexico,<=50K,30-45,Assoc
Private,White,Female,41-60,Cuba,<=50K,30-45,Bach
State-gov,Asian-Pac-Islander,Male,0-20,Taiwan,<=50K,30-45,Mast
State-gov,White,Female,21-40,?,<=50K,45-60,Bach
Private,White,Male,21-40,Nicaragua,<=50K,30-45,Assoc
Private,White,Female,21-40,El-Salvador,<=50K,15-30,Elementary
Local-gov,White,Male,21-40,Mexico,<=50K,15-30,MiddleSchool
Private,White,Male,21-40,Mexico,<=50K,15-30,MiddleSchool
?,Asian-Pac-Islander,Male,21-40,China,<=50K,60-75,Bach
Private,Asian-Pac-Islander,Female,21-40,South,<=50K,30-45,Bach
Self-emp-not-inc,Asian-Pac-Islander,Male,41-60,India,<=50K,30-45,Bach
Private,White,Male,0-20,Hungary,<=50K,15-30,Bach
Private,Black,Male,21-40,?,<=50K,30-45,Bach
Private,White,Male,21-40,Mexico,<=50K,15-30,MiddleSchool
Private,White,Male,21-40,Mexico,<=50K,15-30,HS-College
Private,White,Male,21-40,Mexico,<=50K,15-30,HS-College
Self-emp-not-inc,White,Male,61-80,Italy,<=50K,30-45,HS-College
Private,White,Male,21-40,?,<=50K,15-30,HS-College
Private,White,Male,21-40,Germany,<=50K,30-45,Assoc
Private,White,Male,21-40,Mexico,<=50K,30-45,Preschool
Self-emp-not-inc,White,Male,0-20,Canada,>50K,30-45,Bach
Private,White,Male,21-40,Mexico,<=50K,15-30,HS-College
Private,White,Female,21-40,Mexico,<=50K,30-45,Elementary
Private,White,Male,21-40,?,<=50K,15-30,MiddleSchool
Private,Other,Male,21-40,Mexico,<=50K,30-45,Elementary
Local-gov,Asian-Pac-Islander,Male,21-40,Laos,>50K,45-60,PostMaster
Self-emp-not-inc,White,Male,21-40,Puerto-Rico,<=50K,45-60,Elementary
Private,White,Female,21-40,El-Salvador,<=50K,45-60,HS-College
Private,White,Female,21-40,Italy,<=50K,60-75,MiddleSchool
Private,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,30-45,Bach
Self-emp-inc,Asian-Pac-Islander,Male,21-40,?,>50K,45-60,Bach
Private,White,Male,21-40,Poland,<=50K,30-45,Assoc
Private,Black,Female,21-40,Puerto-Rico,<=50K,15-30,HS-College
Local-gov,White,Male,21-40,France,>50K,30-45,Assoc
Private,White,Female,21-40,?,<=50K,15-30,Assoc
Private,White,Male,21-40,Mexico,<=50K,30-45,Elementary
Private,White,Male,21-40,Greece,>50K,45-60,Mast
?,White,Female,21-40,Italy,<=50K,15-30,Assoc
Private,White,Male,21-40,Iran,<=50K,15-30,Assoc
Private,White,Male,21-40,Mexico,<=50K,15-30,HS-College
?,Asian-Pac-Islander,Male,21-40,Taiwan,<=50K,15-30,Bach
Private,White,Male,0-20,Mexico,<=50K,15-30,HS-College
Private,White,Male,21-40,?,<=50K,30-45,Assoc
Private,White,Male,21-40,?,<=50K,15-30,Assoc
Local-gov,White,Female,21-40,Puerto-Rico,<=50K,30-45,Elementary
Private,Asian-Pac-Islander,Male,21-40,Philippines,<=50K,60-75,Bach
Private,White,Male,21-40,China,>50K,60-75,PostMaster
Local-gov,Other,Female,41-60,?,<=50K,15-30,Bach
Private,White,Male,21-40,?,<=50K,15-30,Elementary
State-gov,Asian-Pac-Islander,Male,21-40,India,>50K,45-60,PostMaster
Private,Asian-Pac-Islander,Male,21-40,China,<=50K,45-60,HS-College
Private,Black,Male,21-40,Trinadad&Tobago,<=50K,45-60,Elementary
Private,Black,Male,21-40,Cuba,<=50K,30-45,HS-College
Private,White,Female,21-40,Guatemala,<=50K,30-45,Preschool
Private,White,Female,61-80,Canada,<=50K,45-60,Bach
Private,Other,Male,21-40,Dominican-Republic,<=50K,15-30,HS-College
Self-emp-inc,Asian-Pac-Islander,Male,21-40,Vietnam,<=50K,30-45,HS-College
Federal-gov,White,Male,41-60,?,<=50K,30-45,PostMaster
Self-emp-inc,Asian-Pac-Islander,Male,21-40,Taiwan,>50K,60-75,PostMaster
Private,White,Female,21-40,Germany,<=50K,45-60,Assoc
Federal-gov,White,Male,41-60,El-Salvador,>50K,45-60,Mast
Private,Asian-Pac-Islander,Female,41-60,Philippines,<=50K,45-60,HS-College
Private,White,Male,21-40,Cuba,<=50K,45-60,Assoc
Self-emp-inc,White,Female,41-60,?,<=50K,45-60,Bach
Private,White,Male,41-60,Mexico,<=50K,30-45,Elementary
Private,White,Male,21-40,Dominican-Republic,<=50K,30-45,HS-College
Self-emp-not-inc,White,Male,41-60,Mexico,<=50K,45-60,Elementary
Private,White,Male,41-60,?,<=50K,30-45,HS-College
Self-emp-inc,Asian-Pac-Islander,Female,21-40,Philippines,>50K,30-45,Bach
Private,White,Male,21-40,?,<=50K,15-30,Assoc
Private,White,Male,21-40,Italy,<=50K,45-60,Elementary
Private,White,Male,0-20,Mexico,<=50K,15-30,Assoc
?,White,Female,0-20,?,<=50K,30-45,Assoc
Private,Asian-Pac-Islander,Male,21-40,Philippines,>50K,45-60,Bach
State-gov,Asian-Pac-Islander,Male,21-40,China,>50K,60-75,Mast
Private,White,Male,21-40,Mexico,<=50K,30-45,HS-College
Private,White,Male,21-40,?,>50K,45-60,Assoc
Private,White,Male,21-40,Mexico,<=50K,15-30,Elementary
Private,White,Male,21-40,?,<=50K,30-45,HS-College
Private,White,Female,21-40,El-Salvador,<=50K,15-30,Elementary
Self-emp-not-inc,Asian-Pac-Islander,Male,21-40,South,<=50K,45-60,HS-College
Private,White,Female,21-40,Columbia,<=50K,15-30,HS-College
Self-emp-not-inc,White,Male,21-40,Yugoslavia,<=50K,30-45,Assoc
Private,White,Male,21-40,Canada,<=50K,15-30,MiddleSchool
Private,Asian-Pac-Islander,Female,21-40,Philippines,<=50K,15-30,Assoc
Self-emp-not-inc,White,Male,41-60,Cuba,<=50K,45-60,Elementary
Private,Other,Male,21-40,Mexico,<=50K,30-45,HS-College
Private,White,Male,41-60,Mexico,<=50K,15-30,Elementary
Private,Asian-Pac-Islander,Male,21-40,India,<=50K,45-60,Mast
Self-emp-inc,White,Male,21-40,?,<=50K,30-45,Bach
Federal-gov,Asian-Pac-Islander,Male,21-40,Vietnam,<=50K,30-45,Bach
Private,Black,Female,41-60,Jamaica,<=50K,45-60,MiddleSchool
?,Asian-Pac-Islander,Female,41-60,?,<=50K,15-30,HS-College
Private,Asian-Pac-Islander,Male,21-40,Hong,<=50K,30-45,Assoc
?,White,Female,0-20,Germany,<=50K,15-30,MiddleSchool
Private,White,Male,21-40,Mexico,<=50K,15-30,Elementary
Private,White,Male,21-40,Mexico,<=50K,15-30,Preschool
Private,White,Male,21-40,Japan,<=50K,30-45,Assoc
Self-emp-not-inc,White,Male,21-40,Poland,<=50K,15-30,HS-College
Private,Asian-Pac-Islander,Female,0-20,Philippines,<=50K,15-30,Assoc
Private,Other,Female,21-40,Nicaragua,<=50K,15-30,MiddleSchool
State-gov,Asian-Pac-Islander,Female,0-20,Taiwan,<=50K,15-30,Mast
Private,White,Female,21-40,Puerto-Rico,<=50K,45-60,Assoc
Private,White,Male,41-60,Puerto-Rico,<=50K,15-30,MiddleSchool
Private,Other,Female,21-40,Dominican-Republic,<=50K,30-45,Elementary
?,White,Male,21-40,Canada,<=50K,60-75,MiddleSchool
Self-emp-not-inc,White,Female,41-60,Columbia,<=50K,30-45,Mast
Private,White,Male,21-40,Mexico,<=50K,15-30,Elementary
Private,Asian-Pac-Islander,Female,41-60,Haiti,<=50K,30-45,Bach
Private,Black,Female,21-40,El-Salvador,<=50K,30-45,Assoc
Private,White,Male,21-40,Portugal,<=50K,45-60,Bach
Private,White,Male,41-60,India,>50K,45-60,Bach
Private,Asian-Pac-Islander,Male,21-40,Taiwan,>50K,30-45,PostMaster
Private,White,Female,21-40,El-Salvador,<=50K,15-30,HS-College
Private,Asian-Pac-Islander,Male,21-40,India,<=50K,45-60,Preschool
State-gov,Asian-Pac-Islander,Male,21-40,Thailand,<=50K,15-30,HS-College
State-gov,Asian-Pac-Islander,Male,21-40,?,<=50K,15-30,Assoc
Private,White,Male,41-60,Mexico,<=50K,15-30,Assoc
Private,White,Female,21-40,Columbia,<=50K,60-75,Elementary
